FAKE_DATA,denominator,sex,age_band,measure,interval_start,interval_end,ratio,numerator
FAKE_DATA,25,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-06-01,2021-06-30,0.0,0
FAKE_DATA,40,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-06-01,2021-06-30,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-07-01,2021-07-31,0.0,0
FAKE_DATA,30,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-07-01,2021-07-31,0.0,0
FAKE_DATA,40,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-07-01,2021-07-31,0.0,0
FAKE_DATA,365,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-07-01,2021-07-31,0.0273972602739726,10
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-07-01,2021-07-31,0.0,0
FAKE_DATA,20,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-07-01,2021-07-31,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-07-01,2021-07-31,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-07-01,2021-07-31,0.0,0
FAKE_DATA,25,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-07-01,2021-07-31,0.0,0
FAKE_DATA,40,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-07-01,2021-07-31,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-08-01,2021-08-31,0.0,0
FAKE_DATA,30,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-08-01,2021-08-31,0.0,0
FAKE_DATA,35,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-08-01,2021-08-31,0.0,0
FAKE_DATA,365,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-08-01,2021-08-31,0.0410958904109589,15
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-08-01,2021-08-31,0.0,0
FAKE_DATA,20,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-08-01,2021-08-31,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-08-01,2021-08-31,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-08-01,2021-08-31,0.0,0
FAKE_DATA,25,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-08-01,2021-08-31,0.0,0
FAKE_DATA,40,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-08-01,2021-08-31,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-09-01,2021-09-30,0.0,0
FAKE_DATA,30,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-09-01,2021-09-30,0.0,0
FAKE_DATA,40,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-09-01,2021-09-30,0.0,0
FAKE_DATA,365,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-09-01,2021-09-30,0.0410958904109589,15
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-09-01,2021-09-30,0.0,0
FAKE_DATA,20,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-09-01,2021-09-30,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-09-01,2021-09-30,0.0,0
FAKE_DATA,25,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-09-01,2021-09-30,0.0,0
FAKE_DATA,40,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-09-01,2021-09-30,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-09-01,2021-09-30,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-10-01,2021-10-31,0.027027027027027,10
FAKE_DATA,30,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-10-01,2021-10-31,0.0,0
FAKE_DATA,40,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-10-01,2021-10-31,0.0,0
FAKE_DATA,365,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-10-01,2021-10-31,0.0410958904109589,15
FAKE_DATA,45,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-10-01,2021-10-31,0.0,0
FAKE_DATA,20,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-10-01,2021-10-31,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-10-01,2021-10-31,0.0,0
FAKE_DATA,25,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-10-01,2021-10-31,0.0,0
FAKE_DATA,40,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-10-01,2021-10-31,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-10-01,2021-10-31,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-11-01,2021-11-30,0.027027027027027,10
FAKE_DATA,30,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-11-01,2021-11-30,0.0,0
FAKE_DATA,35,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-11-01,2021-11-30,0.0,0
FAKE_DATA,365,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-11-01,2021-11-30,0.0273972602739726,10
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-11-01,2021-11-30,0.0,0
FAKE_DATA,20,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-11-01,2021-11-30,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-11-01,2021-11-30,0.0,0
FAKE_DATA,25,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-11-01,2021-11-30,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-11-01,2021-11-30,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-11-01,2021-11-30,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-12-01,2021-12-31,0.027027027027027,10
FAKE_DATA,30,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-12-01,2021-12-31,0.0,0
FAKE_DATA,35,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-12-01,2021-12-31,0.0,0
FAKE_DATA,365,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-12-01,2021-12-31,0.0273972602739726,10
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-12-01,2021-12-31,0.0,0
FAKE_DATA,20,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-12-01,2021-12-31,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-12-01,2021-12-31,0.0,0
FAKE_DATA,25,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-12-01,2021-12-31,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-12-01,2021-12-31,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2021-12-01,2021-12-31,0.0,0
FAKE_DATA,365,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-01-01,2022-01-31,0.0,0
FAKE_DATA,30,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-01-01,2022-01-31,0.0,0
FAKE_DATA,35,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-01-01,2022-01-31,0.0,0
FAKE_DATA,365,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-01-01,2022-01-31,0.0273972602739726,10
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-01-01,2022-01-31,0.0,0
FAKE_DATA,20,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-01-01,2022-01-31,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-01-01,2022-01-31,0.0,0
FAKE_DATA,25,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-01-01,2022-01-31,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-01-01,2022-01-31,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-01-01,2022-01-31,0.0,0
FAKE_DATA,365,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-02-01,2022-02-28,0.0273972602739726,10
FAKE_DATA,35,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-02-01,2022-02-28,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-02-01,2022-02-28,0.0,0
FAKE_DATA,365,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-02-01,2022-02-28,0.0273972602739726,10
FAKE_DATA,45,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-02-01,2022-02-28,0.0,0
FAKE_DATA,15,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-02-01,2022-02-28,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-02-01,2022-02-28,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-02-01,2022-02-28,0.0,0
FAKE_DATA,25,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-02-01,2022-02-28,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-02-01,2022-02-28,0.0,0
FAKE_DATA,365,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-03-01,2022-03-31,0.0273972602739726,10
FAKE_DATA,30,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-03-01,2022-03-31,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-03-01,2022-03-31,0.0,0
FAKE_DATA,365,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-03-01,2022-03-31,0.0273972602739726,10
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-03-01,2022-03-31,0.0,0
FAKE_DATA,15,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-03-01,2022-03-31,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-03-01,2022-03-31,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-03-01,2022-03-31,0.0,0
FAKE_DATA,25,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-03-01,2022-03-31,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-03-01,2022-03-31,0.0,0
FAKE_DATA,365,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-04-01,2022-04-30,0.0273972602739726,10
FAKE_DATA,30,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-04-01,2022-04-30,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-04-01,2022-04-30,0.0,0
FAKE_DATA,365,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-04-01,2022-04-30,0.0273972602739726,10
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-04-01,2022-04-30,0.0,0
FAKE_DATA,15,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-04-01,2022-04-30,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-04-01,2022-04-30,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-04-01,2022-04-30,0.0,0
FAKE_DATA,25,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-04-01,2022-04-30,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-04-01,2022-04-30,0.0,0
FAKE_DATA,365,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-05-01,2022-05-31,0.0273972602739726,10
FAKE_DATA,30,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-05-01,2022-05-31,0.0,0
FAKE_DATA,35,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-05-01,2022-05-31,0.0,0
FAKE_DATA,365,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-05-01,2022-05-31,0.0,0
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-05-01,2022-05-31,0.0,0
FAKE_DATA,15,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-05-01,2022-05-31,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-05-01,2022-05-31,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-05-01,2022-05-31,0.0,0
FAKE_DATA,25,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-05-01,2022-05-31,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-05-01,2022-05-31,0.0,0
FAKE_DATA,365,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-06-01,2022-06-30,0.0410958904109589,15
FAKE_DATA,30,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-06-01,2022-06-30,0.0,0
FAKE_DATA,35,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-06-01,2022-06-30,0.0,0
FAKE_DATA,365,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-06-01,2022-06-30,0.0273972602739726,10
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-06-01,2022-06-30,0.0,0
FAKE_DATA,15,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-06-01,2022-06-30,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-06-01,2022-06-30,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-06-01,2022-06-30,0.0,0
FAKE_DATA,25,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-06-01,2022-06-30,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-06-01,2022-06-30,0.0,0
FAKE_DATA,365,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-07-01,2022-07-31,0.0410958904109589,15
FAKE_DATA,35,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-07-01,2022-07-31,0.0,0
FAKE_DATA,35,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-07-01,2022-07-31,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-07-01,2022-07-31,0.027027027027027,10
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-07-01,2022-07-31,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-07-01,2022-07-31,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-07-01,2022-07-31,0.0,0
FAKE_DATA,25,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-07-01,2022-07-31,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-07-01,2022-07-31,0.0,0
FAKE_DATA,15,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-07-01,2022-07-31,0.0,0
FAKE_DATA,365,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-08-01,2022-08-31,0.0410958904109589,15
FAKE_DATA,35,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-08-01,2022-08-31,0.0,0
FAKE_DATA,35,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-08-01,2022-08-31,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-08-01,2022-08-31,0.0,0
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-08-01,2022-08-31,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-08-01,2022-08-31,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-08-01,2022-08-31,0.0,0
FAKE_DATA,25,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-08-01,2022-08-31,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-08-01,2022-08-31,0.0,0
FAKE_DATA,15,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-08-01,2022-08-31,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-09-01,2022-09-30,0.0405405405405405,15
FAKE_DATA,35,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-09-01,2022-09-30,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-09-01,2022-09-30,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-09-01,2022-09-30,0.0,0
FAKE_DATA,45,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-09-01,2022-09-30,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-09-01,2022-09-30,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-09-01,2022-09-30,0.0,0
FAKE_DATA,25,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-09-01,2022-09-30,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-09-01,2022-09-30,0.0,0
FAKE_DATA,15,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-09-01,2022-09-30,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-10-01,2022-10-31,0.027027027027027,10
FAKE_DATA,35,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-10-01,2022-10-31,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-10-01,2022-10-31,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-10-01,2022-10-31,0.027027027027027,10
FAKE_DATA,45,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-10-01,2022-10-31,0.0,0
